source,destination,holding_time
7,3,24
0,4,79
7,4,82
0,4,71
0,3,21
7,4,90
7,4,2
7,3,2
7,3,2
7,4,52
0,4,25
7,3,56
0,3,3
0,4,9
0,3,47
7,4,2
0,3,40
0,4,3
0,4,82
7,4,23
0,3,37
7,4,74
7,4,2
7,3,3
0,4,28
0,3,10
0,3,35
0,4,5
7,4,7
7,3,48
0,3,31
7,4,2
7,4,3
0,3,2
7,4,6
0,4,6
7,3,12
0,3,21
0,4,6
0,4,61
7,4,3
0,4,33
0,4,8
0,4,57
7,4,56
0,3,55
0,4,49
7,4,23
0,3,6
0,4,7
0,3,3
0,4,44
7,4,48
7,4,47
7,4,2
7,4,45
7,4,44
0,3,11
7,3,42
7,4,41
0,4,40
0,3,31
0,3,28
7,4,3
0,4,16
0,4,20
0,3,34
7,4,22
7,4,32
0,4,31
7,3,12
0,3,10
7,3,28
7,3,3
7,4,26
0,3,25
7,3,7
7,4,23
7,3,10
0,4,21
0,3,20
7,4,19
0,3,18
7,4,17
7,3,16
0,4,13
0,4,14
7,4,6
7,4,12
0,3,11
0,3,4
7,4,9
0,4,2
7,4,3
7,4,6
7,3,5
0,4,4
0,3,3
7,3,2
7,4,1
