source,destination,holding_time
7,3,3
7,3,2
7,3,2
7,4,3
7,3,3
0,3,2
0,3,3
7,4,2
0,3,5
7,3,2
0,3,3
0,3,89
7,4,2
0,4,3
0,4,6
0,3,2
0,3,2
0,4,35
7,3,42
0,3,11
0,3,47
7,3,5
0,3,2
7,3,22
7,4,4
0,3,2
0,3,9
7,3,10
0,4,2
7,4,2
0,3,2
7,4,2
0,4,3
7,4,14
7,4,2
0,4,2
0,4,3
0,3,5
7,4,2
7,3,8
0,3,5
0,4,2
0,4,5
0,4,35
0,3,2
0,4,39
0,3,2
7,4,28
7,4,4
7,3,4
7,3,13
0,3,2
7,4,2
0,3,2
7,3,2
7,4,8
0,4,27
7,4,43
7,4,2
0,4,4
0,4,40
7,3,2
7,3,38
0,4,2
7,3,2
7,4,2
7,3,2
7,3,2
0,3,7
7,3,31
7,4,3
0,3,29
0,3,4
7,3,3
7,4,3
7,3,2
7,3,3
7,3,4
0,3,2
7,4,2
7,4,2
0,4,4
7,4,4
0,3,17
0,4,5
0,4,2
0,4,9
7,4,3
0,4,12
0,3,3
0,4,2
7,3,9
7,4,2
0,3,2
7,3,6
7,4,5
7,3,4
0,3,2
7,4,2
7,4,1
