source,destination,holding_time
7,4,4
0,4,8
7,4,5
0,4,19
7,4,4
0,4,2
7,4,2
0,4,14
7,4,2
0,3,4
7,4,8
0,4,3
7,3,2
7,4,2
7,4,7
0,3,3
7,3,2
0,4,62
0,3,24
0,3,12
0,3,3
7,3,2
0,3,28
0,4,3
7,4,2
7,4,2
0,3,3
0,3,10
7,4,2
0,4,3
0,4,2
0,3,13
0,4,2
0,3,2
0,3,28
7,3,2
0,4,3
0,3,2
0,3,4
7,3,5
0,4,6
0,3,3
7,3,2
7,4,19
7,4,2
0,4,3
0,4,2
7,4,2
0,4,52
0,3,2
7,3,2
0,3,3
7,3,19
7,4,2
7,4,3
0,3,18
7,4,6
0,4,23
0,3,14
0,4,15
7,4,2
7,3,4
7,3,4
7,4,3
7,4,3
0,4,2
7,4,10
7,3,2
7,4,2
0,3,2
0,4,2
7,3,2
0,4,2
0,4,3
0,4,6
7,3,3
0,4,8
7,3,2
7,3,2
7,4,2
0,3,20
0,4,16
7,4,2
0,3,12
0,3,2
7,3,2
0,4,14
7,4,13
0,4,3
0,3,11
7,3,4
0,3,4
7,3,4
7,4,6
7,4,6
7,4,2
7,4,4
7,4,3
0,3,2
0,3,1
