source,destination,holding_time
0,3,3
0,3,6
7,3,6
0,3,3
7,4,3
0,4,2
0,3,3
7,4,41
7,3,2
7,4,2
7,4,20
7,4,25
0,4,3
0,3,16
7,4,2
0,4,2
7,4,2
0,4,57
7,4,2
7,3,7
0,4,2
0,4,3
7,3,4
0,3,7
7,3,26
7,3,2
0,4,2
0,4,2
7,4,2
7,3,2
7,3,2
0,4,2
0,4,2
0,3,9
7,3,2
0,3,3
7,4,2
7,4,35
0,4,2
0,3,2
0,3,2
7,4,7
0,4,2
0,4,10
0,4,2
7,3,2
7,3,2
0,4,5
7,4,52
0,3,2
0,4,7
0,4,10
0,4,2
7,3,3
0,4,3
7,3,5
7,3,36
0,3,4
0,3,3
7,4,4
7,4,24
7,4,4
7,4,3
7,4,25
7,4,2
0,3,3
7,4,2
0,4,2
7,3,5
7,4,4
0,3,3
0,3,9
7,4,5
0,4,4
7,3,3
0,3,25
0,4,24
0,3,4
0,4,2
0,4,2
0,3,18
7,4,2
0,3,2
7,4,3
0,4,10
0,3,2
7,4,14
7,4,2
0,3,3
0,4,2
7,3,10
7,4,2
0,4,2
7,3,4
0,3,6
0,3,5
7,3,4
7,3,2
7,4,2
7,3,1
