source,destination,holding_time
0,4,6
7,3,60
7,3,17
7,3,3
7,4,29
7,4,59
7,3,41
0,3,89
0,4,5
0,4,56
7,3,31
7,3,3
0,4,88
0,4,25
7,4,8
7,3,2
7,3,2
0,3,37
0,4,2
0,4,27
7,4,28
0,4,9
7,3,10
7,4,77
7,4,2
7,3,6
0,4,3
7,3,5
7,4,5
0,3,71
0,3,21
7,3,7
0,3,3
7,3,9
7,4,4
0,4,65
7,3,64
7,4,2
7,3,3
7,4,26
7,3,9
0,3,2
0,4,12
7,4,2
7,3,38
0,4,22
0,4,43
7,3,29
0,3,4
0,3,7
7,4,17
0,4,2
0,3,21
7,3,5
0,3,2
7,3,5
7,3,44
7,3,3
0,4,2
7,4,2
7,3,15
7,4,22
7,3,2
0,4,2
0,4,36
7,4,20
7,3,30
7,3,33
7,4,2
7,4,3
7,4,3
0,3,29
7,4,2
7,4,2
7,3,26
0,3,25
7,3,24
7,3,23
7,3,22
0,3,2
7,3,3
7,4,5
7,3,3
7,3,17
7,3,8
0,4,3
7,4,6
0,4,3
7,4,5
0,3,11
0,3,9
0,4,4
7,3,2
7,4,7
7,4,6
0,3,5
7,3,4
0,3,3
0,3,2
7,4,1
