source,destination,holding_time
0,4,13
0,3,20
0,4,32
0,3,41
7,4,17
7,3,7
0,4,6
7,4,8
0,4,23
7,4,63
0,3,73
0,3,3
7,3,20
0,4,85
7,3,3
0,3,5
7,3,77
0,4,18
0,3,11
7,4,21
0,3,2
7,4,2
0,3,4
0,3,55
0,4,12
0,4,2
7,4,74
0,4,39
0,3,20
0,3,26
0,4,11
7,4,9
7,3,29
0,4,3
7,4,4
7,4,48
0,3,58
0,3,21
0,3,20
0,4,61
0,4,47
7,3,16
7,3,2
7,4,6
0,3,2
0,3,19
0,3,11
0,4,2
7,3,23
7,4,50
0,4,41
0,4,49
7,3,3
0,3,13
0,4,2
0,3,15
0,3,15
7,4,11
0,3,14
0,4,41
7,3,18
0,3,30
7,4,5
0,3,5
7,3,8
7,4,3
7,3,2
7,3,2
7,4,8
0,4,31
0,4,5
0,3,29
0,4,4
7,3,2
0,3,17
7,3,9
0,4,7
7,4,8
7,4,2
0,4,3
0,3,12
7,4,19
0,3,2
0,4,17
0,3,2
0,4,6
0,4,14
7,4,13
0,3,10
0,3,4
0,4,2
7,3,3
0,4,8
7,3,7
0,3,6
7,4,5
7,4,2
7,4,3
7,4,2
0,4,1
