source,destination,holding_time
7,4,17
0,3,28
7,4,4
0,4,9
7,4,5
7,4,9
7,4,11
0,4,4
0,3,4
7,4,70
7,4,9
0,4,55
7,3,3
0,4,4
7,4,2
0,4,3
0,3,4
7,3,30
0,4,56
7,3,16
7,4,13
0,4,2
7,4,7
7,3,8
0,3,18
7,4,2
7,3,8
7,3,2
7,4,5
0,4,2
0,4,2
7,4,4
0,3,7
7,3,7
7,3,2
0,4,12
0,3,26
0,4,59
7,3,8
7,4,15
7,3,2
0,4,12
0,3,58
0,4,57
0,4,30
0,4,5
7,3,3
7,4,5
0,4,20
7,3,51
0,4,2
7,3,14
0,4,4
7,3,33
7,4,19
0,3,2
0,3,44
0,4,5
7,3,8
0,3,41
7,4,3
0,3,39
0,3,6
0,3,5
0,4,15
7,4,25
0,3,34
0,4,11
0,3,17
7,3,2
0,3,24
0,3,29
0,4,5
0,4,3
7,3,2
7,4,2
0,4,24
7,3,17
7,3,3
0,4,4
0,3,14
7,4,19
7,3,3
0,3,17
0,3,16
7,3,4
0,4,2
0,4,13
0,3,3
0,3,9
0,3,4
0,3,9
0,3,3
7,4,7
7,4,6
0,4,5
0,3,2
7,4,3
7,3,2
0,4,1
