source,destination,holding_time
7,4,3
0,4,10
0,3,3
0,3,2
7,4,15
0,4,49
0,3,60
0,4,5
7,3,69
0,3,40
0,3,6
7,3,66
0,3,66
0,3,6
7,3,2
0,4,4
7,3,2
7,3,9
0,3,58
0,3,29
0,3,68
0,4,19
0,3,2
7,3,4
7,3,12
7,4,14
0,4,2
7,4,5
7,3,3
0,4,12
7,3,18
0,4,5
0,3,9
0,3,41
0,4,2
7,3,65
0,4,6
7,4,23
7,3,5
7,3,14
0,4,42
7,3,12
7,3,2
0,3,4
0,3,3
0,4,3
0,4,19
0,4,36
0,3,51
0,4,5
7,4,43
0,3,31
0,3,3
0,4,14
0,3,21
7,3,5
7,4,2
0,4,43
0,4,3
0,4,3
7,4,16
7,3,2
0,4,38
0,4,2
0,4,2
0,3,2
0,4,34
0,4,2
0,3,3
7,4,2
0,4,2
7,3,4
7,4,12
7,3,27
7,3,5
0,4,3
7,4,24
0,4,2
0,3,3
0,3,3
7,3,11
7,4,7
7,3,18
7,4,17
7,3,16
0,4,5
7,4,2
7,3,13
0,3,7
7,4,7
0,3,10
7,3,9
0,4,8
7,4,2
0,3,6
0,3,2
7,3,2
0,3,2
7,4,2
0,4,1
