source,destination,holding_time
0,3,2
0,3,24
0,3,8
0,3,42
7,3,4
0,4,28
0,3,5
0,3,52
7,4,9
7,4,2
0,3,19
0,3,23
0,4,2
7,3,2
0,4,18
7,3,28
7,4,84
0,4,2
7,4,82
0,4,18
7,3,5
0,3,63
7,3,2
0,4,8
7,3,2
0,3,5
0,4,6
0,4,26
0,4,39
7,3,37
0,4,2
0,4,33
7,3,10
7,3,19
0,4,2
0,4,32
7,3,64
7,3,2
0,3,31
7,3,32
0,4,5
7,3,40
7,3,34
0,4,35
0,3,2
7,3,2
7,3,54
0,4,24
0,4,52
0,3,7
0,4,2
0,4,2
7,3,48
7,3,39
0,4,2
0,3,26
7,4,2
7,4,5
0,3,42
0,4,24
0,4,2
7,4,3
7,4,3
7,4,7
7,3,2
0,4,2
7,4,34
0,3,33
7,4,32
7,3,31
7,3,2
7,4,2
0,4,28
7,3,27
7,3,8
7,3,25
7,3,5
7,3,3
7,3,22
7,3,3
7,3,3
7,4,19
0,3,18
0,4,17
0,3,16
7,4,15
0,4,14
0,3,12
0,4,2
7,3,11
7,3,10
0,4,2
0,3,2
0,4,7
7,4,6
0,4,5
0,3,4
7,4,3
0,3,2
7,3,1
