source,destination,holding_time
0,4,4
0,4,2
7,4,14
7,4,3
0,3,58
7,4,61
7,3,26
7,3,12
0,4,31
0,3,14
0,3,16
7,4,3
7,3,5
0,3,21
0,3,2
7,3,6
0,4,20
7,3,4
0,4,8
0,4,5
7,4,5
0,4,28
0,4,4
0,4,40
0,3,21
0,4,30
0,4,2
0,4,24
7,4,3
7,3,14
0,3,2
0,4,2
0,3,4
0,3,67
0,4,57
0,3,6
7,4,27
7,3,63
0,4,62
0,4,3
7,4,2
7,4,43
7,3,8
7,4,2
7,4,3
0,4,2
0,4,44
7,4,2
0,4,9
0,3,51
7,4,31
7,4,28
7,4,2
0,3,47
0,4,46
7,4,15
7,4,2
0,4,34
0,4,42
7,4,27
7,4,40
7,4,8
7,4,3
7,3,8
7,4,17
7,3,29
0,3,34
7,4,2
7,4,32
0,4,6
0,3,2
0,4,3
7,4,7
7,4,2
0,3,9
0,4,12
7,3,11
7,4,9
0,4,2
7,4,2
7,3,6
7,4,3
0,4,18
7,3,8
7,3,2
7,3,15
7,4,14
0,4,6
0,4,12
7,4,2
0,4,10
7,4,4
7,4,5
0,3,7
7,4,4
0,4,5
7,3,2
0,3,3
7,4,2
7,3,1
