source,destination,holding_time
7,4,8
7,3,24
0,4,4
7,4,37
0,4,72
0,3,6
0,4,75
7,3,12
0,4,86
0,4,91
0,3,30
0,3,9
7,4,4
7,4,2
0,4,54
7,4,55
0,3,32
7,4,78
0,4,7
7,4,5
7,3,4
7,3,28
7,3,4
0,4,49
7,4,44
0,3,20
7,3,50
0,4,73
0,3,5
7,4,21
7,3,2
7,3,12
0,3,44
0,4,55
0,3,16
7,4,3
7,4,26
0,4,2
0,4,59
7,4,12
0,4,10
7,4,35
7,3,58
7,3,57
7,4,38
7,4,22
0,4,4
0,3,19
0,3,30
7,4,3
0,4,32
7,3,43
7,3,8
7,4,41
7,4,15
7,3,7
7,4,25
0,4,8
7,4,13
7,3,13
0,3,40
0,3,22
7,3,14
7,3,2
0,4,8
0,4,35
0,3,19
0,3,3
0,4,23
7,3,6
0,3,30
7,3,2
7,3,9
0,3,27
0,3,9
0,4,25
7,4,24
7,4,16
7,3,22
7,3,4
0,3,20
0,4,19
7,3,7
7,3,9
7,4,16
7,3,15
7,3,7
0,4,13
0,4,2
0,4,11
7,4,10
7,3,9
7,3,6
7,3,7
7,4,4
7,4,5
0,3,4
0,4,3
7,3,2
7,3,1
