source,destination,holding_time
7,3,58
7,4,57
0,3,6
7,4,60
0,3,88
0,3,74
7,4,11
0,4,93
0,4,16
0,4,27
0,4,4
7,4,47
7,3,5
0,3,41
0,3,21
0,3,3
7,4,3
0,3,44
7,3,2
7,4,44
0,3,20
0,3,16
7,3,13
7,3,77
0,4,37
7,4,48
7,3,73
0,3,73
0,3,72
0,4,6
0,3,3
0,3,13
0,3,28
0,3,67
7,4,38
0,4,47
7,4,64
7,3,63
7,4,22
7,3,25
0,4,5
0,4,59
0,4,10
7,4,25
0,4,56
7,3,47
0,3,54
0,3,11
0,4,6
7,4,4
7,3,4
7,3,49
0,3,22
7,3,47
0,4,9
0,4,29
7,4,9
0,3,38
0,4,33
0,4,34
7,4,16
0,3,39
7,3,20
0,4,37
7,4,36
0,3,15
0,4,34
7,3,28
7,4,6
7,4,8
0,3,7
7,3,3
0,3,28
0,3,2
0,3,26
0,3,24
0,4,24
7,4,2
0,4,7
7,3,21
7,4,20
7,3,3
0,4,3
7,4,11
7,4,15
7,4,9
7,3,14
0,3,5
0,3,2
0,4,11
7,4,3
7,3,9
7,3,8
0,3,7
7,3,6
0,4,5
7,4,4
7,3,3
7,3,2
0,4,1
