source,destination,holding_time
7,4,14
0,3,3
0,3,3
0,4,3
0,3,2
0,4,4
0,3,9
0,3,3
0,3,40
0,3,2
7,3,5
0,3,2
0,4,16
0,4,2
7,3,3
0,4,29
7,4,2
7,4,43
7,4,2
0,3,2
7,4,19
0,4,3
7,4,2
7,4,5
7,3,2
0,3,2
7,4,29
0,4,2
0,4,72
7,3,2
7,4,2
7,3,4
7,4,3
0,4,2
0,4,5
0,3,2
0,4,3
7,3,11
0,4,3
0,4,18
0,4,3
7,3,8
7,4,2
0,4,2
7,4,2
0,4,3
0,4,2
0,4,19
0,4,6
0,4,4
7,4,3
7,4,19
0,4,4
0,4,2
0,4,3
0,4,4
7,3,4
0,3,2
7,3,42
0,4,2
7,4,3
7,4,12
0,4,2
7,3,11
7,4,29
0,3,3
7,3,19
0,4,8
7,4,32
0,3,3
0,3,4
0,3,2
0,3,2
7,4,6
7,3,16
0,4,12
0,4,2
0,3,2
0,3,8
7,3,3
0,3,12
0,4,5
0,4,18
7,3,2
0,4,11
7,3,2
7,4,2
7,3,2
7,3,4
7,4,11
0,3,2
0,4,3
7,3,5
7,4,3
7,4,6
0,4,5
0,3,2
7,4,2
7,3,2
0,4,1
