source,destination,holding_time
7,3,19
0,3,4
7,3,19
7,3,3
7,3,2
7,4,95
7,3,50
7,4,3
0,4,2
7,3,56
7,4,40
7,4,3
0,4,2
7,4,46
0,3,52
7,3,2
0,3,28
0,4,62
7,4,2
7,4,42
7,3,80
0,4,39
0,3,4
0,4,28
7,4,41
0,3,26
7,4,3
0,4,38
0,3,12
0,4,30
7,4,5
0,4,12
7,4,39
0,4,67
0,3,13
7,3,3
7,4,14
0,3,10
0,4,10
0,3,61
7,4,58
0,3,10
0,4,28
0,4,57
7,4,56
0,4,41
7,4,2
7,4,34
7,4,52
0,3,4
0,4,5
0,3,49
7,3,48
7,3,26
7,4,3
7,4,2
7,3,2
7,4,40
7,3,42
0,3,14
0,4,40
0,3,8
7,4,3
0,4,37
7,3,8
7,3,30
0,4,34
0,4,33
7,3,3
7,4,14
7,3,30
7,3,13
7,3,28
0,4,2
7,4,2
7,3,25
7,3,3
0,3,23
7,4,4
0,3,5
7,4,5
7,3,19
0,4,18
0,4,17
0,3,2
7,4,15
0,3,14
0,4,13
7,3,12
0,3,2
7,4,10
0,4,9
7,3,8
0,3,7
0,4,6
0,3,5
0,4,3
0,3,3
7,3,2
7,3,1
