source,destination,holding_time
7,3,20
7,3,9
0,3,13
0,4,68
0,4,7
7,4,43
7,4,2
0,4,29
7,3,5
7,4,10
7,4,14
0,3,10
7,3,4
7,3,26
0,4,55
7,3,85
7,4,3
7,4,12
7,3,3
0,4,35
0,3,42
0,3,13
7,4,6
7,3,77
7,4,63
0,3,3
7,4,2
7,3,65
7,4,55
0,4,15
7,3,49
0,3,14
0,4,68
0,4,19
0,4,10
0,3,9
0,4,11
0,4,30
0,4,14
7,3,38
0,3,11
0,3,59
0,4,58
0,4,37
7,4,56
7,3,27
0,3,54
0,4,53
0,3,52
7,3,12
0,3,50
7,3,21
7,4,16
7,3,32
7,3,2
0,3,3
0,4,4
7,4,3
0,3,42
7,4,2
0,4,5
0,3,17
7,4,38
7,4,15
7,3,11
7,3,35
7,4,34
0,4,6
0,4,3
7,3,31
7,3,30
0,3,10
7,3,28
0,4,27
0,3,26
7,4,25
7,3,24
0,3,10
7,4,22
7,3,21
0,3,20
7,4,11
7,3,18
0,4,17
0,4,16
0,3,2
7,3,2
0,4,13
0,3,12
7,3,2
7,4,10
0,4,7
7,3,8
0,4,7
7,3,6
0,3,5
0,3,4
7,3,3
0,3,2
0,3,1
