source,destination,holding_time
0,4,62
7,3,11
0,3,3
7,4,2
7,4,3
0,4,3
0,4,3
0,3,21
0,3,7
7,3,2
7,3,6
0,3,11
0,4,2
7,4,14
0,4,17
0,3,3
7,4,7
0,3,4
0,4,77
0,4,10
7,4,13
7,3,4
7,4,3
0,4,2
7,3,7
0,4,7
0,4,3
0,3,16
7,4,40
7,3,24
7,3,53
7,4,4
7,3,2
7,3,6
7,3,56
7,4,2
0,4,5
7,3,5
0,4,43
0,3,2
7,3,42
0,3,2
7,3,12
7,3,4
7,3,2
7,3,25
0,3,2
7,4,6
0,4,3
0,4,4
7,4,3
7,4,39
7,3,2
7,3,4
0,3,18
7,4,13
7,4,44
0,4,8
7,4,5
7,3,4
0,3,40
0,4,5
7,4,29
7,3,37
0,4,20
0,4,5
0,4,2
0,4,33
0,3,32
0,3,3
7,4,30
7,4,2
7,3,7
7,4,3
0,3,26
7,3,25
7,3,3
0,4,23
0,4,5
0,4,8
0,3,8
0,4,19
0,4,10
7,3,2
7,4,16
0,3,3
0,3,14
7,4,7
7,4,12
7,4,11
7,4,2
7,3,9
7,4,2
7,4,4
7,4,6
0,4,5
7,3,4
7,4,3
7,4,2
0,4,1
