source,destination,holding_time
0,4,6
7,4,95
0,4,80
0,4,58
7,3,46
7,3,5
7,3,11
7,3,20
0,4,68
7,3,38
7,4,33
0,3,7
0,4,2
7,3,32
0,4,46
7,4,14
0,3,9
7,4,7
0,4,3
0,3,16
0,4,80
7,3,2
0,4,14
0,3,63
0,4,22
7,3,6
0,4,4
0,3,8
0,4,47
7,3,44
7,4,65
0,3,20
7,4,29
0,3,16
7,3,66
7,3,65
0,4,2
0,3,22
0,4,12
0,3,12
0,3,10
0,3,59
7,4,58
7,3,32
0,4,56
7,4,49
7,4,9
7,3,24
0,4,12
0,4,51
7,3,50
0,3,3
7,4,9
7,4,38
7,4,46
0,3,2
7,4,3
7,3,5
7,3,42
0,4,41
0,4,20
7,3,2
0,4,5
0,3,2
7,3,2
0,4,35
0,3,28
7,4,33
0,3,7
7,3,12
7,4,30
7,4,5
0,4,28
0,4,2
0,4,6
0,4,6
7,4,7
0,3,17
7,3,14
0,4,21
7,4,20
7,4,19
7,3,4
0,3,7
7,3,16
0,4,9
0,3,7
0,4,13
0,4,12
7,4,11
7,3,10
0,4,9
0,4,8
0,3,7
0,3,3
0,3,5
0,3,4
0,3,3
0,4,2
0,4,1
