source,destination,holding_time
0,3,91
7,3,67
0,3,18
0,4,23
7,4,16
0,3,26
0,3,43
7,3,2
7,4,5
7,4,46
0,4,45
0,4,56
7,4,11
0,4,23
7,4,11
7,3,15
0,4,15
7,4,25
0,4,5
7,3,4
0,3,53
7,4,2
7,3,5
0,3,17
7,4,2
0,3,4
0,3,3
7,3,21
7,4,7
7,3,27
7,3,20
0,4,48
7,4,54
7,4,17
0,3,2
0,4,24
7,3,28
0,3,25
7,4,42
7,4,31
0,4,12
7,3,8
7,4,8
7,4,34
0,4,6
7,4,6
0,3,40
0,3,23
7,4,11
7,4,10
7,3,8
0,4,49
7,3,9
0,4,12
0,4,3
7,3,45
0,3,8
7,4,3
7,3,42
0,3,41
0,3,11
7,4,9
7,3,13
0,3,8
0,3,19
7,4,3
0,3,2
7,3,33
7,4,17
7,4,31
0,4,2
0,4,22
0,3,4
7,4,27
7,4,26
7,3,25
7,4,9
7,3,23
0,3,3
0,3,2
0,3,16
0,3,19
0,3,2
7,4,17
7,4,10
0,3,15
7,4,14
0,3,8
0,4,12
7,4,11
7,3,10
0,4,9
7,4,8
0,4,7
0,4,6
0,4,5
0,3,4
7,4,3
7,4,2
0,3,1
