source,destination,holding_time
0,4,12
0,4,13
7,3,19
7,4,12
7,4,5
0,4,3
7,3,27
0,3,12
0,4,47
0,3,2
7,3,29
0,4,6
0,4,75
7,3,25
7,3,48
7,4,10
0,4,84
7,4,2
0,4,2
0,3,3
7,3,2
7,3,11
7,3,78
7,3,18
0,3,7
7,4,7
0,4,18
7,3,3
0,4,11
0,4,18
7,3,2
0,3,10
7,4,2
0,4,2
7,4,3
0,3,29
0,4,64
0,4,15
7,3,39
7,4,61
7,3,13
7,3,11
0,3,3
0,3,3
7,4,51
7,3,2
0,4,54
7,3,6
7,4,2
0,3,51
0,4,5
7,4,2
0,4,32
0,4,47
7,4,46
0,4,36
7,4,3
7,4,43
7,4,5
0,3,8
0,3,3
0,3,29
7,4,34
0,3,37
0,3,36
7,3,35
0,4,34
0,4,11
7,3,32
0,4,31
0,3,4
0,4,29
0,3,28
0,3,2
7,3,26
7,4,24
0,3,24
7,3,2
7,4,14
0,4,21
0,3,20
7,4,19
0,4,18
7,4,17
0,3,8
0,3,7
7,4,9
7,3,13
7,4,4
7,3,11
7,3,10
0,4,4
0,3,8
7,3,7
7,4,6
7,4,2
0,3,4
0,4,3
7,3,2
7,3,1
