source,destination,holding_time
7,3,2
0,3,2
0,3,6
7,4,11
0,3,23
0,4,2
0,4,3
0,3,2
7,3,4
0,4,9
0,3,2
7,3,4
0,3,2
0,4,4
0,4,2
0,3,11
0,3,3
0,3,3
7,4,2
7,3,3
7,4,3
7,4,2
7,4,4
7,4,2
0,3,2
0,3,2
7,4,2
7,3,2
7,3,3
0,3,10
7,3,2
0,3,15
0,4,10
7,3,24
7,3,2
0,4,2
7,4,34
0,3,17
7,4,2
0,4,5
0,4,2
0,4,2
7,3,18
0,4,4
7,4,4
7,4,4
0,3,3
0,3,2
7,4,52
7,4,51
0,3,46
7,3,2
0,4,6
0,4,47
0,3,4
0,4,3
0,3,19
0,4,4
7,3,2
7,4,4
0,4,37
0,3,2
7,3,6
7,4,2
0,3,10
7,3,2
7,4,34
7,3,4
7,4,7
0,4,2
7,4,2
7,4,12
0,3,3
7,4,13
7,3,26
7,3,2
7,3,10
7,4,9
0,4,2
7,3,3
0,4,15
7,3,4
0,4,4
0,4,2
0,4,16
7,4,7
7,4,6
0,4,4
0,4,12
7,3,4
0,3,7
0,4,2
0,4,2
7,4,4
0,4,2
7,4,3
0,3,3
0,3,3
7,3,2
0,4,1
