source,destination,holding_time
7,4,2
7,3,2
0,4,4
7,4,22
7,4,3
0,4,2
0,4,3
7,4,2
7,3,3
7,4,2
0,3,4
7,3,6
0,4,4
0,4,6
0,3,3
7,3,2
7,4,11
0,3,7
0,3,2
7,3,3
7,3,20
0,4,2
7,4,2
0,3,6
0,4,2
0,4,66
0,4,42
7,4,2
7,3,2
7,3,4
0,4,13
7,3,5
7,3,3
7,4,2
0,4,24
7,3,3
0,4,2
7,4,2
7,3,3
7,4,2
7,3,4
7,4,4
0,3,4
7,3,42
0,3,2
0,3,2
0,3,4
0,3,5
7,3,2
7,3,3
7,3,2
7,3,2
7,3,2
7,3,3
0,4,2
7,4,5
0,4,2
7,3,2
0,3,22
0,3,3
0,4,3
7,3,6
0,3,3
0,4,37
7,3,5
0,4,2
0,4,6
7,4,5
7,3,4
0,3,2
7,4,2
0,4,13
7,3,4
7,4,2
0,3,3
7,3,2
7,4,7
0,4,4
7,3,2
7,4,21
7,3,3
7,3,2
0,3,3
0,4,17
7,3,5
0,3,8
0,3,2
0,4,9
7,3,2
7,3,9
0,4,2
7,3,9
0,4,2
0,3,2
0,3,6
0,3,3
7,4,2
7,4,3
0,4,2
7,3,1
