source,destination,holding_time
7,4,8
7,3,7
0,4,48
7,3,2
7,3,25
7,3,5
0,3,2
7,3,3
0,3,12
7,4,5
7,4,10
7,4,2
0,3,3
0,4,2
0,4,4
0,4,2
7,3,2
7,4,5
0,3,3
7,4,2
7,4,2
0,3,2
0,4,3
7,4,2
0,3,2
0,3,2
7,4,3
0,3,6
0,4,12
7,4,10
0,3,2
0,4,21
0,3,2
7,4,2
0,4,5
7,4,65
0,4,43
7,3,2
7,3,2
7,4,22
7,3,4
0,3,3
0,3,2
7,4,2
7,3,5
0,3,16
7,4,4
7,3,4
0,4,3
0,4,3
0,3,6
7,3,2
7,3,2
0,3,3
0,3,19
7,3,19
7,3,26
0,3,2
7,3,4
0,3,2
0,3,2
7,3,2
7,4,8
7,3,4
7,4,3
0,3,2
7,4,7
0,3,3
0,4,4
0,4,2
0,4,2
7,3,8
0,4,3
0,4,3
7,4,2
0,4,3
0,4,4
0,3,4
0,3,3
0,4,2
7,4,2
7,3,2
0,3,18
0,4,9
7,3,4
0,3,4
0,3,3
0,3,10
7,3,2
0,3,4
0,4,6
0,3,2
7,4,8
0,3,3
7,3,6
7,3,2
7,4,2
0,4,3
7,3,2
0,4,1
