source,destination,holding_time
7,3,55
7,4,3
0,3,7
7,3,2
0,3,2
0,4,2
7,4,3
7,4,2
7,4,23
0,4,2
0,3,5
7,3,3
7,3,3
0,3,24
0,4,54
0,4,3
7,3,5
7,3,2
0,3,2
7,3,9
0,3,10
0,4,3
7,3,2
0,3,8
7,4,3
7,3,4
7,3,7
7,4,21
0,3,61
0,3,2
0,3,2
7,4,2
0,3,28
7,3,6
0,3,4
7,3,5
7,4,18
7,3,36
0,4,2
0,3,2
0,4,2
0,4,2
0,4,3
7,4,22
7,4,2
0,4,4
7,3,25
7,4,3
7,3,4
7,3,5
7,4,3
0,3,32
7,4,48
0,4,2
0,3,3
7,4,8
0,3,39
0,4,3
0,4,2
0,4,16
0,4,2
7,3,2
7,3,18
0,3,4
7,4,2
0,3,2
7,3,2
7,3,3
7,3,3
7,4,7
0,3,10
7,4,2
7,4,2
0,3,3
7,3,2
7,4,4
7,3,2
0,3,3
0,3,2
7,4,21
7,4,2
0,4,2
0,3,2
7,3,17
7,4,2
0,3,5
7,4,2
0,4,3
7,4,2
7,4,3
0,3,4
0,4,9
0,4,3
0,4,3
0,3,2
7,3,2
7,3,3
0,4,2
7,3,2
0,4,1
