source,destination,holding_time
7,3,14
0,3,54
0,3,16
7,4,2
7,3,25
7,3,73
0,4,3
7,4,93
0,3,51
7,4,91
0,3,3
7,3,18
7,3,10
7,4,18
0,4,10
7,4,7
7,3,8
7,4,29
0,4,65
7,3,12
7,4,79
7,3,2
0,4,11
7,3,2
7,4,5
7,3,14
7,4,36
7,3,35
7,4,2
7,4,71
7,3,53
7,3,4
0,4,15
0,4,6
7,4,4
0,4,4
0,3,30
0,4,40
0,4,62
7,3,33
7,3,2
7,3,9
0,4,58
7,4,57
0,3,2
0,4,6
0,4,4
0,4,21
0,4,18
7,4,9
0,4,2
0,4,9
7,4,2
7,3,12
0,3,46
7,3,2
0,4,29
7,3,43
7,4,9
0,4,41
0,4,16
0,3,39
7,3,2
0,3,37
0,4,12
0,3,12
0,3,34
0,4,10
0,3,23
7,4,31
0,3,30
7,3,29
0,3,24
7,4,9
0,4,26
7,4,10
0,4,18
7,4,23
0,4,3
7,3,6
7,3,6
7,3,19
0,4,3
0,4,17
0,4,9
0,3,2
0,3,3
7,3,11
0,4,12
7,4,11
7,3,10
0,3,9
7,4,8
0,4,7
0,4,6
7,3,5
0,4,4
0,3,3
7,3,2
0,4,1
