source,destination,holding_time
7,3,48
7,3,19
0,3,3
0,3,64
0,4,94
0,3,39
7,3,42
0,4,22
7,4,10
7,3,4
0,3,19
0,3,31
7,4,4
0,3,4
7,3,77
7,3,2
0,4,36
0,4,83
0,3,59
0,3,34
0,4,25
0,4,2
7,3,37
7,4,44
7,4,11
0,3,59
7,3,74
7,3,3
7,4,56
0,3,29
0,4,2
0,3,4
0,4,36
7,4,24
0,3,2
0,3,65
7,4,58
7,3,3
0,4,30
7,4,45
0,3,59
7,3,3
7,3,33
7,4,57
0,4,32
7,3,3
0,3,37
7,4,53
7,4,20
0,4,5
7,4,13
0,4,8
7,4,48
0,3,42
0,4,4
0,3,45
7,3,3
0,3,9
0,4,32
7,4,21
7,3,36
0,4,16
0,4,8
7,3,18
7,3,2
7,3,27
0,4,24
0,4,4
7,4,31
0,4,31
7,3,6
7,3,17
7,4,28
0,3,4
0,4,26
7,4,7
7,3,6
0,4,12
7,4,22
0,4,21
7,4,4
7,3,2
0,3,15
0,4,14
7,4,16
0,3,15
0,3,14
7,3,7
7,4,8
7,3,2
0,3,10
0,4,9
7,4,8
0,4,6
0,3,6
7,3,5
7,4,4
7,4,3
7,4,2
7,4,1
