source,destination,holding_time
0,3,65
7,4,12
0,3,51
0,4,66
7,4,32
7,4,5
7,3,45
0,3,14
0,3,33
0,3,21
0,3,19
7,4,2
7,4,2
0,4,9
7,3,24
7,4,8
0,4,3
0,3,42
0,4,82
7,4,9
7,3,10
0,4,2
0,4,78
0,4,72
7,4,4
7,4,69
7,4,6
7,3,14
0,4,5
7,4,6
0,4,2
0,4,29
7,3,68
0,3,62
0,3,65
0,4,25
0,4,49
7,3,31
7,3,25
7,4,43
0,3,36
0,4,59
0,4,8
7,4,36
7,3,5
0,3,5
0,4,54
7,3,28
0,4,33
0,4,51
7,4,50
7,4,4
7,3,48
0,4,25
7,4,46
7,4,45
0,4,9
0,4,43
7,3,39
0,3,17
0,3,8
7,4,3
0,4,19
0,3,37
0,3,9
7,4,28
7,3,12
7,4,2
0,3,32
7,4,3
7,4,4
7,4,7
7,4,21
7,4,27
7,4,9
0,3,19
0,3,16
0,3,16
7,3,3
0,4,21
7,3,16
7,4,3
7,3,3
0,3,17
0,4,2
0,4,8
7,4,14
7,4,2
0,3,5
7,4,2
7,4,10
7,3,9
7,3,3
7,4,7
0,4,6
7,4,5
0,4,2
0,3,2
0,3,2
7,3,1
