source,destination,holding_time
7,3,2
0,4,44
7,4,2
0,3,6
7,3,13
0,4,2
0,4,63
7,4,34
7,4,15
7,3,91
0,4,14
7,4,3
7,4,10
7,4,14
7,3,75
7,4,2
0,4,2
7,4,29
7,3,66
7,4,13
0,3,7
0,4,2
0,3,22
0,4,2
7,3,2
0,4,5
7,4,14
0,4,4
7,4,15
7,4,14
0,4,3
7,4,7
7,3,3
0,3,2
7,4,30
0,3,4
7,4,11
7,4,5
7,4,31
0,3,15
0,4,54
7,4,2
0,4,11
7,3,2
7,3,2
0,4,22
7,3,2
0,4,26
7,3,36
0,4,5
7,4,4
0,4,3
0,3,2
7,4,19
0,3,21
7,4,3
0,4,3
7,4,43
0,3,5
0,4,2
0,3,2
0,3,39
7,3,32
7,3,3
7,3,18
0,3,29
0,3,15
0,4,33
7,3,32
0,4,2
0,4,3
0,3,8
0,3,28
7,4,7
7,4,2
0,3,3
0,4,2
7,3,3
0,3,2
7,4,9
7,3,11
7,3,4
0,4,16
0,3,17
0,4,16
0,4,15
0,4,3
7,3,13
7,3,2
0,4,2
7,4,10
0,4,9
0,4,8
0,4,7
0,4,3
0,4,5
0,4,4
7,4,3
7,4,2
0,4,1
