source,destination,holding_time
7,3,10
7,3,81
0,3,10
0,3,17
7,3,94
7,4,8
7,3,13
0,3,37
0,4,74
0,3,16
7,4,6
7,4,39
0,3,6
7,4,18
0,3,27
7,4,59
0,3,2
0,4,2
0,3,82
7,4,15
7,4,4
7,4,57
0,3,78
0,4,49
0,3,33
0,4,4
0,4,13
7,3,50
0,4,5
0,4,15
0,3,8
7,3,42
7,3,68
0,3,18
7,3,18
0,4,29
7,3,3
0,4,63
7,4,16
7,4,35
7,4,41
0,3,2
0,3,5
7,3,21
0,3,2
7,4,55
0,3,54
0,4,53
0,3,34
0,4,2
0,4,50
7,3,49
7,4,19
0,4,23
7,4,21
0,3,8
7,4,44
0,3,43
0,3,2
0,3,3
7,4,40
7,4,6
0,3,6
7,4,3
7,4,19
7,4,2
7,3,33
0,4,4
0,4,32
7,3,2
7,4,7
7,4,3
0,4,3
7,3,7
7,3,26
7,3,7
7,3,24
7,3,23
7,3,22
0,3,5
7,4,10
7,3,19
7,4,5
0,3,4
7,3,16
0,4,11
7,4,14
7,3,13
7,4,12
0,3,11
7,4,10
7,4,8
7,3,8
7,4,7
7,4,6
0,4,5
0,4,4
0,3,3
7,4,2
0,3,1
