source,destination,holding_time
0,4,20
7,4,69
0,3,4
7,4,3
0,3,20
0,3,47
7,4,4
0,3,79
0,4,9
7,3,89
0,3,17
7,3,7
7,4,14
0,4,2
7,4,2
7,3,2
7,4,2
7,4,83
0,3,24
7,4,31
0,4,62
0,3,60
0,4,4
0,3,3
7,3,3
7,3,7
0,3,54
0,3,73
0,3,72
0,3,25
0,3,10
7,3,22
0,4,3
0,4,10
0,4,47
0,4,65
7,4,64
0,3,2
7,4,32
0,4,22
7,3,16
0,3,18
0,3,9
0,3,12
7,3,56
0,3,9
7,4,10
0,4,4
7,4,41
0,4,22
0,4,32
7,3,2
7,4,10
0,4,22
7,4,12
7,4,22
0,4,27
7,4,2
0,4,9
0,4,34
0,3,36
7,4,39
7,3,14
7,4,6
0,4,10
7,4,2
7,4,20
0,4,33
0,4,2
7,3,31
0,4,30
7,3,2
7,3,7
7,3,3
7,4,26
7,4,25
7,4,24
0,3,3
0,3,22
7,3,2
0,4,2
0,4,7
7,3,13
0,4,17
0,4,16
0,3,15
0,4,5
0,3,4
7,3,12
0,4,2
7,3,10
0,3,9
7,4,8
7,3,7
7,4,3
7,3,5
0,4,4
7,4,3
0,3,2
7,4,1
