source,destination,holding_time
0,4,57
0,4,78
0,4,3
0,4,35
7,4,3
0,4,56
0,3,7
7,4,2
7,4,2
0,3,2
0,3,2
7,4,52
7,3,4
0,3,44
0,4,50
0,4,5
0,4,2
7,4,4
0,4,12
0,4,2
0,4,3
0,3,24
7,3,15
0,4,2
7,3,40
0,3,4
7,4,74
7,4,24
0,4,4
0,4,2
0,4,43
0,3,3
0,3,46
0,3,4
7,4,66
0,3,65
7,3,14
7,3,3
0,3,62
0,3,8
0,4,60
0,4,34
0,4,12
7,3,13
0,3,3
7,4,4
7,4,54
0,4,18
0,3,3
7,3,2
0,4,10
0,3,2
0,4,25
0,4,47
7,4,8
0,4,5
0,4,3
0,3,10
0,3,14
0,4,2
7,4,2
7,3,10
0,4,27
7,3,17
0,4,5
7,4,35
0,4,4
0,3,27
0,4,3
7,3,31
0,3,30
0,4,2
0,4,2
0,3,27
0,4,2
0,4,4
7,4,2
0,3,3
7,4,5
7,4,2
0,3,20
7,4,19
0,3,18
7,4,11
0,3,2
0,4,15
0,3,14
7,4,3
7,3,12
7,3,5
0,4,10
0,3,4
7,4,8
0,3,7
0,4,4
7,4,4
0,4,4
0,3,3
0,4,2
7,3,1
