source,destination,holding_time
7,3,3
0,4,3
0,4,2
7,3,7
7,4,11
0,4,2
7,4,5
0,3,3
0,4,2
7,4,7
7,3,12
0,3,7
7,4,2
7,3,2
7,4,2
0,4,13
7,4,2
0,4,3
0,3,4
7,3,8
7,3,47
0,4,2
7,3,2
7,4,2
0,3,25
7,4,2
0,3,8
0,3,3
7,3,2
0,4,20
0,3,2
0,3,3
0,3,2
7,4,2
0,3,4
7,4,2
0,3,10
7,3,2
7,3,7
7,3,3
7,3,3
7,3,3
0,4,10
0,3,36
0,4,2
0,3,6
0,4,4
0,4,2
7,3,2
0,3,51
7,4,5
0,3,9
7,4,16
7,4,2
0,4,2
7,3,2
0,4,4
7,4,2
0,4,11
0,3,2
7,3,6
7,4,39
7,3,2
7,3,4
7,3,15
0,4,10
7,3,8
7,4,2
7,3,9
0,4,2
0,4,13
7,3,2
0,4,7
0,4,27
7,3,4
0,3,2
0,3,2
7,4,4
7,4,3
7,4,4
0,3,2
0,4,3
7,3,5
0,4,4
0,4,2
7,3,2
0,3,2
0,4,13
7,3,2
0,3,6
7,3,4
0,3,3
0,4,4
7,3,2
0,3,2
0,3,5
0,4,4
0,4,2
7,3,2
7,3,1
