source,destination,holding_time
7,3,48
0,3,7
7,3,3
7,3,47
7,3,15
7,3,50
7,4,43
0,3,25
0,4,2
7,3,2
7,4,73
7,3,3
7,3,85
7,4,42
0,4,73
0,3,3
0,4,24
7,4,7
0,3,23
7,4,2
0,4,17
7,3,35
0,4,24
7,4,14
7,3,21
0,3,2
0,4,8
0,3,3
0,4,45
7,3,12
0,4,36
7,4,19
0,4,2
7,4,16
7,4,44
0,4,65
7,3,3
0,3,16
7,3,5
7,3,2
7,3,8
7,3,2
0,3,3
0,4,9
0,4,8
0,4,2
0,4,2
7,3,24
7,4,52
0,4,8
0,3,2
7,4,27
0,3,15
7,4,6
7,4,41
0,3,6
0,4,43
7,3,5
0,3,7
7,4,25
7,3,10
0,4,4
7,4,5
0,3,8
7,3,28
0,3,2
7,4,19
7,3,19
0,4,2
7,4,31
0,3,3
7,4,29
7,4,4
7,3,27
0,3,26
0,3,18
0,3,2
7,3,23
7,3,13
7,3,2
7,3,7
7,4,19
7,3,6
7,3,17
7,4,16
0,4,2
0,3,14
0,4,2
7,4,12
0,3,2
7,4,3
0,3,9
7,3,8
7,4,7
7,3,6
0,4,5
7,4,4
7,4,2
0,4,2
7,4,1
