source,destination,holding_time
7,3,13
7,4,37
7,4,40
0,3,71
7,4,6
7,3,10
0,3,28
0,4,7
0,3,67
7,3,70
7,3,25
0,4,4
0,4,21
7,3,20
0,4,5
7,4,85
0,3,10
0,4,83
0,4,20
7,4,14
7,3,75
7,4,2
7,3,32
7,3,69
7,4,66
0,3,23
0,3,2
7,3,25
0,3,13
0,4,63
0,4,4
0,3,10
0,3,56
0,4,16
7,4,2
7,4,2
0,4,34
7,3,43
0,3,2
0,3,36
0,4,60
7,3,2
0,4,8
0,4,41
0,4,56
7,3,20
0,3,54
0,3,35
7,4,14
7,3,21
7,3,9
0,3,3
7,3,2
0,3,22
7,3,4
0,4,18
0,3,25
7,3,12
0,4,2
0,3,2
0,4,40
0,4,7
0,4,8
7,4,22
7,3,8
7,3,32
0,4,14
0,3,9
7,4,32
7,3,31
7,3,22
7,3,2
7,4,28
0,4,20
7,3,4
0,4,20
7,3,24
0,3,11
0,4,14
7,3,6
0,3,3
7,4,19
0,4,11
7,3,13
7,3,16
0,3,2
7,4,14
7,3,13
7,4,12
0,3,11
7,3,10
7,4,9
0,4,2
0,3,7
7,3,6
0,3,5
0,3,4
7,3,3
0,4,2
7,3,1
