source,destination,holding_time
7,3,2
0,4,20
0,4,19
0,4,2
0,4,2
0,4,2
7,4,2
7,3,14
7,4,3
7,3,2
7,3,2
0,3,13
7,4,69
7,3,2
0,4,7
0,4,3
0,3,2
7,4,2
0,3,3
0,4,18
0,4,2
7,4,2
7,4,2
7,4,4
7,3,2
7,4,4
0,4,46
0,4,3
0,4,2
0,4,10
7,4,2
0,3,4
0,3,4
7,3,22
7,4,2
7,3,2
0,3,3
0,3,7
7,3,2
7,3,2
7,4,39
7,3,3
7,4,2
0,4,2
0,3,3
7,4,2
0,4,2
0,3,2
0,4,14
0,4,2
0,3,6
7,4,2
7,3,7
0,4,2
0,3,2
7,3,2
7,3,2
7,3,19
0,4,8
7,4,2
0,3,5
7,4,2
7,3,3
0,4,2
7,4,5
7,3,34
0,3,17
0,3,3
7,3,2
7,4,2
7,3,10
7,4,2
7,3,14
7,3,2
7,3,9
0,3,5
7,4,2
0,3,7
0,3,10
0,4,2
0,4,20
7,4,2
0,4,2
7,3,2
7,3,2
7,3,6
7,4,2
7,4,3
7,3,2
7,4,3
7,4,3
7,3,2
0,3,2
7,4,4
0,4,2
0,3,2
0,3,3
7,4,3
0,3,2
7,4,1
