source,destination,holding_time
0,4,98
7,4,84
7,3,12
0,4,52
0,4,35
7,4,7
0,4,91
0,4,11
0,3,74
7,4,63
0,4,17
7,4,78
7,4,5
7,3,2
0,4,65
7,4,29
7,3,38
7,4,21
7,4,82
7,3,2
7,3,42
0,4,8
7,4,3
7,4,5
7,4,3
0,4,2
0,3,15
7,4,41
7,4,26
0,3,18
0,3,12
7,3,8
0,4,25
0,3,6
7,4,63
7,3,2
7,3,30
7,3,12
0,4,49
7,3,6
0,4,9
7,3,4
0,3,54
0,4,9
7,3,40
0,4,2
0,4,26
7,3,9
7,4,52
0,4,51
0,4,2
0,3,49
7,4,7
7,3,2
7,4,7
7,4,24
0,3,30
0,3,7
0,4,3
7,4,3
0,3,40
0,4,2
0,3,17
7,3,37
0,4,36
0,3,35
7,3,6
7,3,14
7,4,2
7,3,17
0,4,30
0,3,9
7,4,19
7,4,14
0,3,13
0,3,11
7,4,24
7,4,10
0,4,22
0,4,2
7,4,20
7,3,19
7,4,18
7,4,17
0,3,8
0,3,15
7,4,14
7,3,11
7,3,12
7,4,11
0,3,10
7,4,9
7,4,3
0,4,7
7,4,4
7,4,5
7,3,4
0,3,3
7,3,2
0,4,1
