source,destination,holding_time
7,3,15
0,3,61
0,4,98
7,3,71
0,4,44
0,3,2
0,3,94
7,4,8
0,3,7
7,3,70
0,4,4
7,4,3
0,3,77
0,4,9
0,3,4
0,3,19
0,3,7
0,3,6
7,4,8
0,4,2
7,4,2
0,4,12
7,3,9
0,3,10
7,3,9
0,4,2
7,3,21
0,4,2
7,3,20
0,4,8
7,3,70
7,3,20
0,3,2
0,4,48
7,4,3
0,3,2
7,4,21
0,3,21
7,4,19
0,3,43
7,4,2
7,4,41
7,4,7
7,4,9
7,4,10
0,4,3
0,4,54
0,3,53
0,4,24
0,4,37
0,4,3
0,3,49
7,3,2
0,3,28
0,4,2
7,3,45
0,4,8
7,3,43
7,3,3
0,4,4
0,3,2
7,4,22
0,4,12
7,4,6
7,3,36
7,3,2
7,4,34
0,4,22
0,4,32
7,4,4
7,3,4
7,3,29
0,4,4
7,4,8
0,4,2
0,3,25
7,4,8
7,3,23
7,3,22
7,3,21
7,4,14
0,3,19
0,4,18
0,4,17
7,4,6
0,3,2
7,4,5
0,4,5
7,4,3
0,4,11
7,3,10
7,4,9
7,3,8
7,3,6
7,4,6
0,3,3
7,4,4
0,3,3
7,3,2
7,4,1
