source,destination,holding_time
0,4,2
7,3,11
7,3,2
0,4,29
0,3,6
7,3,2
7,3,2
7,3,5
7,3,17
7,3,17
7,4,3
0,4,2
0,4,6
7,4,3
0,4,12
0,4,7
7,3,3
0,4,6
0,3,2
0,4,4
0,4,3
7,4,2
0,4,4
7,4,2
7,4,2
0,4,2
0,4,2
7,3,3
0,3,2
7,4,2
7,4,3
7,4,2
7,4,2
7,3,37
0,3,2
0,3,13
0,4,4
7,4,3
0,3,2
0,3,2
7,3,2
0,4,3
0,4,11
7,4,12
0,4,3
7,4,3
0,4,14
0,4,5
7,3,2
7,3,4
7,3,37
0,3,2
7,3,5
7,3,2
0,4,3
7,4,27
7,3,2
7,3,2
0,4,2
7,4,2
7,3,40
0,4,5
0,4,38
0,4,37
0,4,36
0,4,3
7,4,5
0,4,2
7,4,25
7,3,5
0,4,17
7,4,29
7,4,4
7,3,2
0,3,12
7,4,2
0,3,11
0,3,2
0,3,3
0,3,2
0,3,13
0,3,2
0,4,3
0,3,17
7,4,3
7,3,15
7,3,14
0,4,13
0,3,2
7,4,3
7,4,2
0,3,2
0,3,4
0,3,2
7,4,2
0,3,2
7,4,4
0,4,3
7,4,2
0,4,1
