source,destination,holding_time
7,4,5
0,3,5
0,3,23
7,3,2
0,4,79
0,4,18
0,4,71
7,3,14
7,4,25
7,4,63
7,4,27
7,4,24
0,4,23
7,4,11
0,3,20
7,3,5
0,3,9
0,4,5
7,3,82
0,4,34
7,3,4
0,3,79
7,4,4
0,4,22
0,4,76
7,3,51
0,3,2
7,3,37
7,4,7
7,3,53
0,4,2
7,4,69
7,4,28
7,3,23
7,3,66
0,3,3
7,4,58
7,3,45
0,3,17
0,3,19
0,4,3
7,4,59
7,3,35
7,3,57
0,3,14
0,4,6
0,4,54
0,3,38
7,3,13
7,3,51
0,4,19
7,4,2
7,3,33
0,4,47
7,4,32
0,4,45
0,3,44
7,3,6
7,4,13
0,3,41
0,4,5
7,3,2
7,4,16
7,4,4
0,4,9
7,4,5
7,3,24
0,4,33
7,3,26
0,3,31
0,4,3
0,4,7
0,3,28
0,4,3
0,4,20
0,3,13
7,3,12
7,3,23
7,4,10
7,4,21
0,3,20
7,4,19
0,4,2
7,3,17
0,4,16
7,4,15
7,3,3
0,4,13
7,3,12
7,4,11
7,3,10
0,4,5
0,4,8
7,4,7
7,3,4
0,3,5
0,3,4
7,4,3
0,3,2
7,4,1
