source,destination,holding_time
7,4,2
0,4,7
0,4,34
7,4,28
0,4,5
7,4,10
7,3,31
0,4,88
7,3,92
7,3,82
7,3,41
0,3,4
0,4,2
7,4,62
7,4,65
0,4,2
0,4,28
0,4,26
7,3,16
7,4,81
7,4,2
7,4,79
7,3,18
0,4,26
0,4,32
7,3,7
0,4,74
7,3,13
7,3,26
0,4,6
7,3,14
7,4,12
0,3,22
0,4,8
7,4,66
0,3,55
7,4,30
7,3,63
7,3,39
7,3,61
0,4,18
7,3,14
0,3,39
7,4,22
0,4,3
7,4,55
7,4,2
0,3,53
0,4,5
7,4,20
0,3,15
7,3,33
7,4,48
0,4,18
0,4,5
0,3,45
0,3,2
0,4,10
7,4,17
0,4,41
7,3,10
0,3,30
7,4,38
7,3,7
0,3,16
0,4,35
0,4,3
0,3,27
7,3,7
0,4,3
0,4,25
0,3,9
0,4,28
0,4,10
7,4,26
0,4,25
7,3,24
0,3,13
0,4,8
0,4,2
7,4,5
0,4,3
7,4,18
0,4,17
0,3,2
0,4,2
7,4,14
0,3,13
0,3,3
7,4,4
7,3,3
0,3,9
7,3,2
0,3,7
7,4,2
7,4,4
7,3,4
7,3,3
7,3,2
0,3,1
