source,destination,holding_time
7,4,5
0,3,7
0,4,2
0,4,43
7,4,4
0,4,23
0,3,3
0,4,5
7,4,2
0,4,2
7,4,31
0,4,2
7,4,42
0,4,3
0,3,25
7,4,5
7,3,33
0,4,58
0,4,3
7,3,35
0,3,5
0,3,65
0,3,78
0,4,14
7,3,76
7,3,57
7,4,74
0,3,5
7,3,3
7,4,42
7,4,3
7,4,2
7,3,4
7,3,18
7,4,10
0,3,2
0,3,13
0,4,53
7,3,62
0,3,2
7,4,3
7,4,21
7,3,5
0,3,2
7,3,11
7,3,2
7,3,54
0,4,2
7,3,2
0,3,30
0,4,50
0,3,20
7,4,2
7,4,47
7,4,32
7,4,13
0,4,41
7,3,3
0,4,28
0,4,2
7,4,28
7,4,21
0,3,28
0,3,11
0,3,8
7,4,4
7,4,15
0,3,9
7,3,23
7,4,31
7,4,2
0,4,2
7,3,4
7,4,2
0,3,5
0,4,25
7,4,5
7,3,14
0,3,9
7,4,21
0,4,5
0,4,19
0,3,4
7,3,17
0,3,16
7,3,4
7,4,2
0,4,13
7,3,12
0,4,11
0,3,8
7,3,2
0,3,2
7,4,7
0,3,6
7,3,2
0,4,4
7,3,2
0,3,2
0,4,1
