source,destination,holding_time
0,3,10
7,4,60
7,4,29
7,4,39
7,3,59
7,3,52
0,3,9
0,4,2
7,4,2
0,3,58
0,4,46
7,4,89
7,3,2
0,4,2
0,3,33
0,4,2
0,4,50
7,4,65
7,4,54
0,4,3
0,4,20
7,4,3
7,4,45
7,4,21
0,3,56
7,3,8
0,3,32
7,4,12
0,3,14
7,3,5
0,3,2
0,4,4
0,4,68
0,3,60
0,3,55
7,4,16
0,4,64
0,3,19
7,4,18
0,3,2
0,4,49
7,4,2
7,4,36
0,4,57
0,4,56
0,3,3
0,3,45
7,4,53
0,4,52
0,3,6
0,3,50
7,4,3
7,4,16
0,4,47
0,4,46
0,3,45
0,4,44
7,3,23
0,3,36
7,3,34
7,3,40
7,3,25
7,3,4
0,3,37
0,4,2
0,4,6
0,3,19
7,3,33
0,4,2
7,4,31
0,3,3
0,3,2
7,4,28
0,4,27
0,4,26
0,3,17
7,3,3
0,4,23
7,4,22
7,4,21
7,3,12
7,3,19
7,3,18
0,3,7
0,3,16
7,4,15
0,4,14
0,3,13
0,4,12
7,4,11
7,4,10
7,3,3
0,3,5
7,3,2
0,3,6
0,4,5
0,4,4
0,4,3
0,4,2
0,4,1
