source,destination,holding_time
7,4,30
7,4,45
7,3,49
7,4,72
0,4,11
7,4,11
0,4,52
7,3,2
0,3,19
7,3,3
7,4,90
7,3,2
7,4,4
7,4,8
0,4,83
0,3,71
0,4,10
7,3,2
7,4,17
0,3,5
0,3,44
7,4,2
7,4,6
0,3,2
7,4,12
0,3,2
7,4,46
0,3,35
7,3,3
7,3,8
0,3,27
7,4,8
0,3,5
0,3,32
7,3,9
7,4,6
7,4,3
7,4,2
7,3,2
0,4,2
0,4,14
7,3,59
7,3,58
7,3,6
7,3,11
7,4,28
0,4,34
7,4,53
7,4,2
7,3,4
0,4,45
0,3,38
0,4,48
7,4,14
7,4,15
7,3,5
7,4,14
7,3,4
7,3,42
0,3,10
7,4,4
7,3,13
7,4,2
0,4,37
7,3,2
7,4,12
0,4,12
7,4,33
0,4,13
0,3,31
0,4,2
0,4,10
7,3,20
0,3,27
7,3,5
7,4,19
0,4,24
7,4,9
0,4,22
7,4,2
7,3,10
0,4,19
7,4,18
0,4,6
7,4,11
0,4,2
7,3,14
7,4,6
7,4,12
7,4,7
7,4,10
7,4,9
7,3,7
7,3,7
0,4,6
7,4,5
7,3,4
0,3,3
7,4,2
7,4,1
