source,destination,holding_time
0,4,24
0,3,51
7,3,20
0,4,2
7,4,3
0,3,8
7,4,87
0,3,25
0,3,2
0,3,75
0,3,14
7,4,39
0,3,2
0,3,51
0,3,5
7,3,80
0,3,53
7,3,2
7,4,2
0,3,21
0,3,21
0,3,10
7,3,11
0,3,2
7,3,2
0,3,2
7,4,7
7,4,12
7,3,28
0,3,2
0,4,10
0,3,18
0,3,4
0,3,2
7,4,7
0,4,3
7,3,3
7,3,3
7,3,45
0,3,40
7,3,3
7,4,22
7,3,8
7,4,5
0,3,7
0,3,6
0,4,32
0,4,53
0,4,4
7,4,6
7,4,2
7,3,18
0,3,35
7,4,24
7,3,28
0,4,3
7,4,44
7,4,3
0,4,19
7,3,41
7,3,40
7,4,2
7,4,3
0,4,4
7,3,28
7,3,2
0,4,17
0,3,6
0,3,2
0,3,7
7,3,22
0,4,3
7,4,28
0,4,11
7,3,2
0,4,19
0,3,3
7,3,2
7,4,22
7,3,2
0,4,20
7,4,2
0,3,2
7,3,17
0,3,16
0,4,15
7,4,14
0,3,4
7,3,12
0,3,3
0,3,8
0,4,5
0,4,8
0,3,7
7,3,2
7,4,5
0,3,2
0,3,3
0,3,2
0,3,1
