source,destination,holding_time
0,4,2
0,4,5
7,3,4
7,3,4
7,4,2
7,4,3
0,3,41
0,4,2
0,4,2
0,3,7
0,3,77
0,4,2
0,4,2
7,4,2
7,3,15
7,4,2
0,3,2
0,4,3
7,4,2
0,4,3
7,3,45
0,3,3
7,3,17
7,4,2
0,3,14
7,4,24
0,4,3
0,3,2
7,3,6
7,3,8
0,3,3
7,4,3
0,4,23
7,4,14
0,4,2
7,4,3
7,3,8
7,3,12
0,4,2
0,4,22
7,3,18
7,3,16
7,3,3
0,4,3
0,4,7
0,3,13
0,3,2
0,4,3
0,4,6
0,3,4
7,3,3
7,4,2
7,4,3
7,4,47
7,3,5
7,3,3
0,4,26
0,3,4
0,4,3
7,4,3
0,4,2
0,3,3
7,3,3
7,4,3
0,3,36
7,4,2
7,3,2
7,3,31
0,3,3
7,4,2
0,3,5
0,4,22
0,4,2
7,3,2
0,3,2
0,3,2
0,3,24
0,3,7
7,3,22
7,4,21
7,4,6
0,4,12
0,4,18
0,3,2
7,4,2
7,4,15
0,3,2
0,3,3
0,4,2
0,3,4
7,4,2
0,4,2
0,3,2
7,3,2
0,3,2
0,4,5
7,3,3
7,4,3
7,4,2
0,4,1
