source,destination,holding_time
0,4,4
0,4,10
0,3,10
0,4,35
7,3,45
0,3,2
7,4,56
0,4,68
7,3,13
7,4,2
0,4,61
7,4,10
7,4,27
0,3,57
7,3,8
0,3,13
0,4,5
7,4,33
7,3,7
0,4,38
0,4,8
0,4,4
7,4,33
0,4,33
0,3,48
7,3,12
7,4,62
0,3,13
0,4,9
0,4,12
7,4,70
7,3,24
7,3,5
0,3,20
7,3,11
7,3,65
0,4,12
0,3,9
7,3,3
0,4,36
0,4,5
7,4,59
0,4,28
0,4,11
7,3,56
7,4,6
7,3,3
7,3,2
7,4,15
0,4,14
0,4,50
7,4,25
0,3,4
0,4,4
7,4,3
7,4,3
7,3,22
0,4,29
0,4,14
7,3,39
7,3,10
0,3,39
7,3,25
0,3,37
0,4,36
0,3,30
0,3,2
7,3,2
0,4,8
0,3,31
0,4,21
0,4,29
0,4,5
7,3,27
0,3,19
7,3,25
0,3,24
0,3,23
7,3,22
0,3,21
0,4,2
0,4,19
7,3,18
7,3,9
0,3,2
7,4,15
0,4,3
0,3,13
0,4,12
0,3,2
7,3,2
7,4,3
7,3,8
7,3,7
0,3,6
0,3,5
7,4,4
7,4,3
0,4,2
7,3,1
