source,destination,holding_time
0,3,65
0,4,99
7,3,10
7,3,10
0,4,71
7,3,63
7,3,2
7,3,2
7,3,6
0,4,36
7,4,25
0,3,89
7,4,70
7,3,31
7,3,39
7,4,46
0,3,5
7,3,64
0,4,38
0,3,23
0,3,34
0,3,65
0,3,78
7,3,60
7,3,7
7,4,6
7,4,35
7,3,72
0,4,17
0,3,22
7,4,29
0,4,29
0,4,11
0,3,2
7,3,3
0,3,2
0,3,61
0,3,2
0,4,17
0,3,61
7,3,4
7,4,38
0,4,14
7,3,19
0,3,53
0,3,13
0,3,48
7,3,2
0,4,3
7,4,10
0,4,7
0,3,2
7,4,40
7,3,11
0,4,13
0,3,45
0,4,31
7,4,43
0,4,15
0,4,41
0,3,40
7,3,2
7,4,38
7,4,14
0,3,11
7,3,2
0,3,2
7,4,33
0,3,2
7,3,2
7,4,3
0,3,27
0,3,2
7,4,20
7,4,26
7,4,17
7,3,16
0,3,23
7,3,22
7,4,4
7,3,20
7,4,2
7,4,18
7,4,17
0,3,4
7,4,15
0,4,14
7,3,8
7,4,12
0,3,11
0,4,10
7,4,9
7,3,5
0,3,3
7,3,6
7,3,2
7,4,4
7,4,3
0,3,2
7,4,1
