source,destination,holding_time
0,4,9
0,3,38
7,4,16
0,3,11
7,4,65
0,4,22
0,3,55
0,4,12
7,3,40
7,4,26
0,4,3
0,4,2
7,4,27
0,4,16
7,4,54
0,3,2
7,3,4
7,4,26
0,4,44
0,3,38
0,4,5
7,3,5
7,3,23
7,4,4
7,4,27
0,3,15
0,3,46
7,3,17
7,3,9
7,3,2
7,3,2
7,3,35
0,3,6
7,4,2
7,4,7
0,4,4
7,3,29
0,3,26
0,3,4
0,3,61
7,3,2
7,3,59
0,4,2
0,3,7
7,3,12
7,4,25
0,4,2
7,3,3
0,3,3
7,3,4
7,4,2
0,3,4
0,3,2
0,4,47
0,3,7
7,3,43
7,3,2
7,3,6
7,3,3
7,4,41
7,3,3
7,4,2
7,3,14
0,4,4
0,3,36
0,4,35
0,4,3
7,3,3
0,3,2
0,4,2
0,4,30
0,4,29
0,3,4
0,4,13
0,4,4
0,4,4
7,3,7
0,3,23
0,3,11
7,3,7
7,4,3
7,3,12
7,3,3
0,3,2
7,4,16
7,4,15
0,4,14
0,4,13
0,4,12
7,3,11
7,4,10
0,4,9
7,4,2
0,4,7
7,3,5
0,3,5
0,3,2
0,4,3
0,3,2
0,3,1
