source,destination,holding_time
0,4,42
7,3,86
7,4,5
7,3,2
0,3,10
7,3,3
0,4,5
0,4,84
0,3,40
7,3,9
7,3,42
7,3,2
7,3,38
0,4,66
0,4,4
7,4,2
0,4,29
7,3,2
0,4,42
7,4,6
0,4,4
7,3,2
0,3,2
0,3,77
7,4,76
7,4,75
7,4,4
0,3,3
7,4,4
0,4,24
0,4,19
0,4,12
0,3,3
7,4,3
7,3,46
7,4,11
0,4,2
7,3,2
7,3,2
0,3,24
0,3,2
7,4,7
7,4,14
0,3,5
7,3,2
0,4,3
7,4,54
7,4,38
7,4,4
7,4,11
7,3,8
0,3,2
7,3,11
0,4,27
0,3,46
7,3,45
0,4,3
7,4,2
7,3,11
7,4,8
7,3,26
7,3,16
7,4,9
7,3,2
0,4,13
0,4,4
0,3,17
7,3,33
7,4,20
7,3,3
7,4,30
0,3,6
7,4,4
0,4,4
7,4,2
0,3,2
0,3,2
0,4,10
7,4,2
7,3,21
7,4,20
7,3,5
7,4,8
0,3,5
7,3,5
7,3,15
0,4,3
0,4,3
0,4,12
0,4,6
7,3,10
0,3,5
0,4,8
0,4,2
7,3,2
0,4,5
0,4,2
7,4,2
7,4,2
0,3,1
