source,destination,holding_time
7,3,8
7,4,27
7,4,3
7,4,17
7,4,16
0,4,50
7,3,3
0,3,4
7,4,19
0,4,22
0,4,47
0,3,20
7,3,4
7,3,19
0,4,8
0,4,39
0,3,7
7,4,5
7,3,13
0,3,3
0,4,63
7,4,15
0,3,2
7,3,31
7,3,76
7,3,35
0,3,11
7,3,73
0,3,27
7,3,14
7,4,15
0,3,12
0,3,62
7,3,67
7,3,30
0,3,65
7,4,64
0,4,39
7,3,41
7,3,7
7,4,23
0,4,26
0,4,17
7,4,57
0,4,6
7,4,55
0,4,18
7,4,11
7,3,11
7,3,51
7,4,6
7,4,28
7,3,48
0,3,47
0,4,46
7,4,27
7,3,5
0,4,43
7,3,11
7,4,41
7,3,8
7,3,39
0,3,38
7,3,37
0,3,3
7,4,17
0,3,12
0,4,2
0,4,14
0,3,31
0,3,2
0,4,4
7,4,28
7,4,27
0,4,26
7,3,19
7,4,24
0,3,23
7,3,22
7,3,21
7,4,9
7,4,2
7,4,18
7,3,17
7,4,9
0,3,15
7,4,14
0,4,6
7,3,2
7,4,9
0,4,10
7,4,9
0,4,8
7,4,7
7,4,3
0,4,5
7,4,4
0,3,3
0,3,2
7,3,1
