source,destination,holding_time
0,4,3
7,4,2
0,3,6
7,4,7
0,4,2
7,4,2
7,4,6
0,4,7
0,4,77
0,3,2
0,4,3
7,3,3
7,3,2
0,4,2
0,3,4
7,4,4
0,4,2
0,4,2
7,4,2
7,3,23
7,3,2
7,4,4
7,4,2
7,3,40
7,3,2
7,3,2
7,4,3
7,4,2
7,4,4
7,3,3
0,4,3
7,3,3
7,3,30
0,4,2
7,3,7
7,3,2
0,3,2
0,3,2
0,3,4
0,4,2
0,3,2
7,4,2
7,4,2
7,3,15
0,3,2
7,3,8
0,4,3
7,3,2
0,4,3
7,3,3
7,4,2
7,3,2
0,4,48
7,4,6
7,3,2
7,4,7
0,3,5
7,3,3
7,4,42
0,4,28
7,4,2
0,4,2
7,4,33
0,3,2
0,3,36
7,3,4
0,3,3
7,4,11
7,3,26
0,3,3
0,3,4
0,3,4
0,4,2
0,4,9
7,3,2
7,4,3
0,4,2
0,4,2
7,3,2
7,3,2
0,3,2
7,3,4
0,4,18
0,3,3
0,3,6
7,4,2
0,3,5
7,4,2
0,3,12
0,3,6
0,4,2
7,4,6
0,4,2
0,4,7
0,3,2
7,4,5
0,4,4
7,3,2
7,4,2
7,4,1
