source,destination,holding_time
0,4,5
7,3,2
7,4,98
7,3,10
0,4,70
0,4,12
0,3,26
0,3,14
0,4,2
7,3,91
7,4,3
7,4,23
0,3,3
7,4,5
0,3,2
7,4,40
0,3,2
0,3,3
7,4,3
0,3,4
0,3,2
0,4,7
7,4,48
0,4,77
0,3,34
0,4,69
7,3,4
7,3,43
0,4,2
0,3,2
0,3,62
7,4,12
7,3,2
0,3,3
0,4,66
7,4,5
7,4,30
7,4,2
7,4,4
0,3,2
7,3,6
7,3,35
7,3,21
7,4,3
0,4,4
0,4,10
0,3,2
7,3,5
0,4,2
7,3,26
7,4,23
7,4,49
0,3,2
7,4,2
0,4,13
0,4,4
0,3,2
7,4,4
0,3,19
0,4,2
7,4,40
7,3,12
0,4,5
7,3,28
0,4,36
0,4,6
0,3,16
0,4,33
0,3,27
7,4,2
0,3,30
0,4,2
0,4,13
7,3,11
0,4,26
7,3,6
0,4,3
0,4,2
0,3,2
7,4,21
7,4,2
0,4,2
7,3,18
0,3,5
7,3,7
0,3,2
7,4,12
0,3,5
0,4,12
0,3,3
7,4,10
7,3,2
0,4,8
7,4,7
0,3,6
0,4,4
0,4,4
7,3,3
0,4,2
7,3,1
