source,destination,holding_time
7,3,2
0,3,34
0,3,31
7,3,3
0,3,5
7,3,60
0,4,4
7,3,31
7,4,11
7,3,8
7,4,8
0,4,48
0,3,3
0,4,85
7,3,33
7,4,17
7,4,4
7,4,2
7,3,43
0,4,52
0,3,37
0,3,2
0,3,15
0,4,44
7,3,19
7,4,12
0,3,28
7,4,10
0,4,34
0,4,71
7,4,35
0,4,59
0,4,14
0,3,52
7,4,42
0,3,8
7,3,22
7,3,3
7,3,62
7,3,61
7,3,24
0,4,59
0,3,23
7,4,2
0,3,8
7,4,55
7,3,5
0,4,32
7,4,2
0,4,32
7,4,37
0,3,17
7,4,48
7,4,11
7,4,46
0,4,45
7,3,2
7,4,27
7,3,42
7,4,9
0,3,2
0,4,15
7,4,38
7,4,6
0,3,27
7,3,9
0,4,34
7,4,17
7,3,32
0,4,10
0,4,3
7,3,8
0,3,28
0,3,27
7,3,2
0,4,25
0,3,11
0,4,2
0,4,9
7,4,5
7,3,20
7,3,4
7,3,4
0,4,17
0,4,16
0,3,15
0,3,10
7,3,4
0,3,12
7,4,11
7,3,6
0,3,9
0,3,8
0,4,7
0,4,6
0,3,5
7,4,4
7,4,3
0,3,2
0,4,1
