source,destination,holding_time
0,4,6
7,4,26
0,3,90
7,3,2
7,3,27
0,3,2
7,3,16
7,4,2
0,3,4
0,4,81
0,4,66
7,4,25
7,3,6
7,3,70
7,4,61
7,3,3
0,3,34
0,4,45
7,3,19
0,3,7
0,4,32
0,3,9
0,3,10
0,3,2
0,3,9
7,4,23
7,4,2
0,4,73
7,4,59
7,4,15
7,4,5
0,3,68
7,3,5
7,4,2
7,4,43
7,4,17
0,4,43
0,3,54
0,4,19
0,4,61
0,3,37
0,3,2
7,4,17
0,4,57
0,4,24
7,4,23
0,3,50
7,4,2
0,4,6
0,4,26
0,4,50
7,3,5
0,4,18
0,3,17
7,4,46
0,4,45
7,4,4
7,4,38
0,3,42
7,3,41
0,4,34
7,4,5
7,4,24
0,3,37
7,3,13
0,4,4
7,4,34
0,3,33
0,4,13
0,4,31
7,4,3
0,4,10
0,3,19
7,4,20
0,3,26
7,4,25
0,3,9
7,4,8
7,3,22
0,4,21
7,3,20
7,4,19
0,4,4
7,3,17
0,4,16
7,4,3
7,4,14
7,4,13
7,4,9
7,3,11
0,4,10
7,3,9
0,3,8
7,3,7
7,4,5
7,3,5
0,4,2
7,4,3
0,4,2
7,4,1
