source,destination,holding_time
7,4,26
0,3,33
0,4,33
7,3,31
0,3,4
0,4,33
0,3,21
7,3,2
0,4,2
7,4,91
7,4,90
0,4,71
0,4,54
7,3,29
0,3,15
0,3,72
7,4,35
7,4,9
7,4,29
0,4,2
0,3,32
7,3,35
7,4,78
7,3,2
7,4,38
7,4,20
0,3,13
0,3,71
7,4,14
0,3,2
7,3,39
0,4,2
0,3,68
0,4,24
7,3,62
0,3,11
7,3,64
7,4,63
7,4,48
0,3,48
7,4,12
0,3,2
7,4,25
0,3,48
7,4,24
7,4,17
7,4,36
0,3,9
0,4,2
7,3,49
7,4,45
0,4,3
7,3,39
0,4,47
0,4,46
7,4,9
0,3,44
7,4,28
0,3,42
0,3,27
0,4,40
0,3,4
7,3,38
0,3,2
7,3,10
7,3,35
0,4,30
0,4,3
7,4,32
0,3,31
7,3,3
0,4,29
7,4,5
0,3,14
0,4,2
0,4,18
0,4,4
7,4,4
7,3,22
0,3,21
0,4,20
0,4,12
7,4,10
7,3,17
0,3,8
7,3,15
0,3,10
7,3,13
7,4,2
0,4,11
7,4,10
0,3,9
0,3,2
7,4,7
0,4,6
0,3,5
7,4,4
0,4,3
7,3,2
7,3,1
