source,destination,holding_time
7,3,20
0,3,98
7,4,4
0,4,19
7,4,13
0,3,31
0,4,4
7,3,22
7,3,2
7,4,12
7,3,72
0,3,36
7,3,34
7,4,4
0,3,8
0,3,49
7,3,84
7,4,42
7,3,4
0,4,2
0,4,23
0,4,2
7,4,24
0,4,3
7,3,4
7,3,16
7,3,4
7,3,14
0,4,20
0,3,46
7,4,68
7,3,18
7,4,3
7,4,56
7,4,33
7,3,36
0,4,2
0,4,63
0,3,10
7,3,6
0,4,2
0,3,2
0,3,3
7,4,2
0,4,19
0,3,42
7,3,6
7,4,21
7,4,3
7,4,2
7,4,34
0,4,5
0,3,48
7,4,8
7,4,8
7,3,35
7,3,2
0,3,22
7,4,8
0,3,2
0,4,7
7,4,10
7,3,5
7,3,22
7,4,16
0,4,11
0,4,4
7,3,33
7,3,32
7,3,10
7,4,2
7,4,29
7,4,7
0,3,2
7,4,4
7,3,2
7,4,4
0,3,2
7,4,22
7,4,21
7,4,20
7,4,3
7,3,3
7,4,4
7,4,2
7,3,8
7,3,9
0,3,13
0,4,2
0,4,11
7,4,10
0,4,7
7,3,6
0,4,7
7,3,6
0,3,2
0,3,4
0,3,2
7,3,2
0,4,1
