source,destination,holding_time
7,4,3
0,3,6
7,3,47
0,4,9
0,4,2
7,3,4
0,3,8
7,3,2
7,3,2
7,3,2
0,3,2
7,3,5
7,4,2
0,4,17
0,3,3
0,3,2
0,4,3
0,4,2
7,3,3
7,3,4
0,4,3
0,4,5
0,4,2
0,3,4
0,4,2
7,3,2
7,3,4
0,4,73
0,3,2
7,4,4
7,4,9
7,4,3
7,4,2
0,4,11
7,3,2
0,4,4
7,4,2
7,4,2
7,4,2
7,4,24
7,3,3
7,3,18
7,3,4
0,3,6
0,4,2
7,4,3
0,3,32
7,3,5
7,4,2
7,3,3
7,3,5
0,3,3
7,3,40
0,3,13
7,3,2
0,4,2
7,4,44
7,3,3
7,3,5
0,3,36
0,3,3
7,4,2
7,3,4
7,4,4
7,4,25
7,3,15
7,4,2
7,3,2
7,4,2
7,3,3
7,3,30
7,4,23
7,3,2
0,4,2
0,3,2
0,3,2
7,4,18
0,4,3
0,4,2
7,3,21
7,3,15
7,3,2
0,4,2
0,3,17
7,3,16
0,3,6
7,3,5
7,4,3
7,4,4
0,4,11
7,3,7
7,4,9
0,4,2
7,4,2
7,3,5
0,3,2
0,3,2
7,4,2
0,4,2
0,3,1
