source,destination,holding_time
7,3,2
0,4,83
7,3,53
7,4,10
0,3,25
0,3,2
7,3,92
7,4,45
0,3,25
7,4,16
0,3,22
7,4,89
7,3,18
7,3,26
7,3,86
7,4,14
0,3,38
7,3,32
0,3,7
7,3,73
7,4,47
7,3,33
0,3,2
7,4,4
7,4,39
0,3,3
0,3,4
0,4,2
0,4,7
0,3,3
0,4,70
0,3,15
0,4,2
7,4,5
7,4,2
7,3,24
0,4,47
7,4,63
7,4,2
7,3,20
0,3,60
7,3,20
7,3,15
0,4,11
7,4,33
0,3,33
0,4,3
0,3,53
7,4,52
7,3,3
0,4,2
7,3,16
0,3,17
7,3,47
0,4,42
0,4,45
7,3,33
0,3,4
0,3,34
0,3,36
7,3,12
7,4,39
7,4,38
7,3,4
0,4,36
7,3,13
7,3,12
0,3,13
7,3,32
7,4,20
0,3,6
0,3,29
0,3,28
0,4,27
0,4,26
0,4,25
7,3,20
7,3,23
0,3,22
7,4,10
0,3,20
0,4,19
0,3,18
7,4,8
0,3,16
7,4,5
7,4,14
7,4,9
7,4,12
0,3,3
0,4,9
0,4,9
7,3,8
0,3,7
7,4,6
0,4,5
0,4,3
0,3,3
7,4,2
7,3,1
