source,destination,holding_time
7,4,3
7,3,5
0,4,13
7,4,4
0,4,6
0,3,83
0,3,36
7,3,90
0,4,40
7,4,24
0,3,12
0,3,6
7,3,42
7,3,87
7,4,6
7,3,2
7,3,84
0,4,4
0,4,63
0,3,45
0,4,2
0,4,3
0,3,78
0,4,27
7,4,6
7,4,11
7,4,11
0,4,2
0,3,2
7,4,71
7,3,27
0,3,62
0,4,7
7,3,2
7,3,4
7,4,59
0,4,20
7,3,63
7,3,5
0,3,29
7,4,60
7,3,10
0,3,9
0,4,34
0,4,2
7,3,10
7,3,11
0,3,35
7,3,7
0,3,7
7,4,50
7,4,13
0,4,8
0,4,29
0,3,30
7,3,10
7,3,27
0,4,3
7,4,23
0,4,41
0,4,13
7,3,12
7,3,13
7,4,4
7,3,27
0,3,3
7,4,2
0,4,33
7,3,2
0,4,10
0,4,30
0,4,29
7,3,28
0,4,23
0,4,11
0,3,10
0,3,24
7,4,11
0,4,16
0,4,5
7,4,20
0,4,19
7,4,18
0,4,17
0,3,4
7,3,9
0,4,14
0,3,13
7,4,5
0,4,11
7,4,10
0,4,9
7,3,8
0,4,7
0,3,2
0,4,5
0,4,3
0,4,3
0,3,2
7,3,1
