source,destination,holding_time
0,4,45
7,4,8
0,3,35
7,3,7
7,3,11
0,3,3
7,4,6
0,4,21
0,3,5
0,3,3
7,3,2
7,4,2
7,4,26
7,3,8
7,3,10
7,4,13
7,4,23
0,4,10
7,4,25
0,4,24
0,3,4
7,3,2
7,3,3
7,4,36
7,3,7
0,3,2
0,3,2
7,3,30
0,3,7
7,3,2
0,4,2
7,4,2
0,4,4
0,3,41
0,4,4
0,3,4
0,3,20
7,3,2
7,4,3
7,3,3
0,3,22
7,4,24
0,4,10
7,4,37
7,4,9
7,3,11
7,3,4
0,4,2
7,4,26
0,4,17
0,4,10
0,4,28
0,3,2
7,3,47
0,3,46
7,3,2
0,4,22
0,4,43
7,3,3
7,4,41
0,3,7
7,4,5
7,3,38
0,4,34
7,3,20
7,4,4
0,3,23
7,3,6
7,3,3
0,3,9
7,4,4
0,4,12
0,3,2
7,4,17
0,3,12
7,3,2
7,3,2
0,3,23
0,3,3
0,3,3
7,3,4
0,4,2
0,3,3
0,4,2
7,3,3
7,3,15
7,3,14
0,3,2
7,4,12
0,4,11
7,3,10
0,4,6
0,4,4
0,4,7
7,4,2
7,3,5
7,3,4
7,4,3
0,4,2
7,4,1
