source,destination,holding_time
7,3,48
0,3,26
7,4,4
0,4,2
0,3,10
7,3,10
7,3,4
7,4,11
0,4,86
0,4,79
0,3,90
7,4,19
7,4,35
0,4,2
7,3,11
0,3,44
7,4,13
0,3,6
7,3,71
7,4,11
7,3,61
0,3,76
0,4,75
7,3,4
7,3,4
7,3,24
0,4,68
0,3,73
7,4,8
7,3,38
7,4,21
0,4,6
7,4,11
0,4,27
7,4,22
7,3,65
7,3,19
0,3,36
7,4,2
0,4,32
7,3,10
0,4,59
0,3,9
7,4,6
7,4,12
0,4,55
7,3,9
7,4,19
7,3,9
0,3,2
7,3,4
0,3,2
0,3,32
7,3,9
0,3,46
0,3,4
0,4,7
7,3,4
7,3,42
7,3,31
7,3,11
7,3,24
7,4,10
7,4,8
7,3,3
0,4,2
7,3,34
7,3,33
7,4,3
0,4,6
0,4,30
7,4,8
7,3,28
0,4,9
0,3,8
0,4,19
7,3,24
0,4,2
0,4,22
7,4,10
0,4,9
7,4,19
0,3,6
0,3,17
7,4,16
7,3,15
0,4,14
0,3,13
0,3,12
7,4,11
0,3,2
7,4,9
7,4,3
7,3,7
7,4,6
7,3,5
7,4,4
7,4,3
0,4,2
0,4,1
