source,destination,holding_time
0,3,95
0,3,40
7,3,85
0,3,6
0,3,14
0,3,8
0,3,2
7,4,3
0,4,18
0,4,2
0,3,10
7,3,2
0,4,27
7,4,4
7,4,8
0,3,3
7,4,4
0,4,65
7,3,11
7,3,81
0,4,2
0,4,5
7,4,11
0,4,77
7,3,2
7,4,2
7,3,28
7,3,2
0,3,33
7,3,6
7,4,40
7,3,9
7,3,27
7,4,7
0,3,2
0,3,25
0,3,2
0,4,27
0,4,7
0,3,6
7,3,18
7,3,6
0,4,2
0,4,34
0,4,26
0,4,55
7,3,24
0,4,26
7,4,7
7,4,2
7,3,50
0,3,19
0,3,5
7,3,7
7,3,2
7,4,5
0,3,44
0,3,23
7,4,31
7,3,2
0,4,26
0,3,4
7,4,8
7,4,11
7,3,2
7,4,31
0,3,2
7,3,25
7,4,32
7,4,9
7,3,9
0,3,29
0,3,2
7,3,13
7,4,18
7,4,6
7,4,2
0,3,2
7,4,18
7,3,2
0,3,9
7,3,3
7,4,18
0,4,17
7,3,16
7,3,2
7,3,2
7,4,3
0,4,2
7,4,10
0,3,2
7,3,9
0,3,5
0,3,7
0,3,6
7,4,2
0,3,4
0,4,3
7,4,2
7,3,1
