source,destination,holding_time
0,3,100
7,4,32
0,4,3
7,3,20
7,4,26
7,3,12
0,3,27
7,3,52
0,4,43
0,3,35
0,4,79
7,3,3
7,3,4
0,4,22
0,4,13
0,4,5
7,4,84
7,4,11
0,3,74
0,3,2
7,3,80
7,4,3
7,3,5
7,3,10
0,3,62
0,3,9
7,4,74
7,3,3
0,3,17
7,4,53
7,4,50
0,4,4
7,3,35
0,4,67
7,3,48
7,4,13
7,4,7
0,4,12
0,3,23
7,3,61
0,3,4
0,4,59
7,4,57
0,4,2
7,3,56
0,4,5
7,3,34
0,3,28
0,4,25
7,4,12
0,3,50
7,3,23
7,4,9
0,4,41
0,3,23
7,4,2
0,4,24
7,4,37
7,3,26
7,4,18
7,3,8
0,3,2
7,3,7
0,3,6
0,4,20
7,3,4
0,3,14
7,4,33
7,3,8
0,3,31
0,3,7
7,4,6
0,3,13
7,4,2
0,3,4
0,3,25
0,4,8
0,4,4
7,3,9
7,4,21
7,4,20
7,3,2
0,3,18
0,4,3
0,3,3
7,4,15
0,3,10
0,3,13
0,3,12
7,4,11
0,3,10
7,4,9
0,3,5
0,4,2
0,3,3
7,3,2
0,3,4
0,3,3
0,3,2
7,3,1
