source,destination,holding_time
0,3,8
7,4,2
7,4,29
7,3,52
0,4,2
0,4,3
0,4,14
0,4,2
7,3,4
0,3,23
7,3,22
7,3,7
0,4,80
0,3,3
0,4,6
0,4,58
0,4,18
7,3,2
7,3,2
0,4,14
7,4,25
7,3,79
0,4,46
7,3,3
7,3,74
0,3,4
7,4,4
7,4,2
0,3,2
7,4,3
0,4,22
0,4,3
0,3,68
0,3,15
0,3,66
7,4,60
0,3,2
0,4,31
0,3,62
7,4,3
0,4,60
0,4,3
0,4,9
7,4,9
0,4,13
7,4,35
0,3,2
0,4,5
7,4,25
0,4,2
7,4,26
7,4,4
7,4,4
0,3,47
7,3,2
0,4,3
7,4,44
0,3,5
0,4,3
0,3,18
7,3,3
7,3,4
7,3,36
7,3,37
0,4,2
7,3,12
0,3,12
7,4,10
0,3,4
0,4,2
0,3,2
0,3,29
7,4,3
0,3,5
0,4,24
0,3,5
0,4,2
7,3,23
0,3,18
7,3,7
0,3,20
0,3,19
0,3,7
7,3,3
7,4,16
7,3,15
0,4,14
0,3,13
0,3,12
0,4,3
7,3,10
7,4,2
7,3,8
7,4,7
7,4,2
0,3,2
7,4,3
7,3,3
7,3,2
0,3,1
