source,destination,holding_time
7,3,81
0,4,2
0,3,72
0,3,49
0,3,29
0,3,2
7,3,5
7,3,20
7,4,4
0,3,3
7,3,2
7,4,10
0,3,3
0,3,2
0,4,13
0,3,52
0,3,33
7,4,3
0,3,4
0,4,8
0,4,4
0,3,3
7,4,13
0,4,3
7,3,76
7,3,7
0,3,74
0,4,31
0,4,72
7,3,38
7,4,2
0,4,18
0,4,28
7,3,67
7,3,5
0,4,48
0,4,5
0,3,7
0,3,2
7,4,30
7,4,15
0,4,27
0,3,4
7,4,7
7,3,56
0,3,2
0,3,36
0,4,53
7,4,38
0,4,24
7,3,50
7,3,2
0,4,4
7,3,4
7,4,33
7,3,2
7,3,4
0,3,10
7,3,22
7,3,41
0,3,31
7,4,18
7,3,30
7,3,7
7,4,36
0,4,7
0,3,8
7,4,19
0,3,7
0,3,9
7,4,30
7,4,29
7,4,2
0,4,12
0,4,3
7,3,2
7,4,24
0,4,3
7,3,22
7,3,11
0,3,3
0,4,4
0,3,6
0,4,8
7,3,16
0,3,15
0,3,14
0,4,13
0,3,12
0,3,11
7,4,10
7,3,3
0,3,5
0,4,7
7,3,2
0,4,5
7,4,4
7,4,3
7,4,2
0,4,1
